"Hunter Douglas, Inc. v. Harmonic Design, Inc.","August 18, 1998",153 F.3d 1318,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I3a6dc442910011d98e8fb00d6c6a02dd/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI3a6dc442910011d98e8fb00d6c6a02dd%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=1&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F181998172929
"Enzo Biochem, Inc. v. Calgene, Inc.","September 24, 1999",188 F.3d 1362,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I8f66353094b211d993e6d35cc61aab4a/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI8f66353094b211d993e6d35cc61aab4a%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=2&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F131999221192
In re Cortright,"January 19, 1999",165 F.3d 1353,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Idd65d239948111d9bdd1cfdd544ca3a4/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIdd65d239948111d9bdd1cfdd544ca3a4%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=3&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F111999034601
"Fromson v. Advance Offset Plate, Inc.","November 8, 1983",720 F.2d 1565,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia2acadbc941511d9a707f4371c9c34f0/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa2acadbc941511d9a707f4371c9c34f0%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=4&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F61983150750
Norian Corp. v. Stryker Corp.,"April 6, 2004",363 F.3d 1321,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I8c3692498a0011d9ac45f46c5ea084a3/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI8c3692498a0011d9ac45f46c5ea084a3%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=5&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F92004293825
"Aptix Corp. v. Quickturn Design Systems, Inc.","November 5, 2001",269 F.3d 1369,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia9d7adbc79c611d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa9d7adbc79c611d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=6&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F62001936000
"Aptix Corp. v. Quickturn Design Systems, Inc.","November 5, 2001",269 F.3d 1369,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia9d7adbc79c611d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa9d7adbc79c611d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=7&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F72001936000
"Aptix Corp. v. Quickturn Design Systems, Inc.","November 5, 2001",269 F.3d 1369,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia9d7adbc79c611d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa9d7adbc79c611d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=8&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F102001936000
Berkheimer v. HP Inc.,"February 8, 2018",881 F.3d 1360,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ib73698c00d3011e8818da80a62699cb5/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIb73698c00d3011e8818da80a62699cb5%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=9&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F32043776259
Berkheimer v. HP Inc.,"February 8, 2018",881 F.3d 1360,http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ib73698c00d3011e8818da80a62699cb5/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74012000001633a9d6359fd45c6ee%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIb73698c00d3011e8818da80a62699cb5%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=a8164462241e34f1d8140ef1d4d5ec51&list=CUSTOMDIGEST&rank=10&sessionScopeId=d6ac5fd5e62b12377c022c77403d2edbbb52ee3b908ca7602d7f52226be2a679&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F42043776259
