1,"United States Court of Appeals, Federal Circuit.","August 18, 1998",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I3a6dc442910011d98e8fb00d6c6a02dd/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI3a6dc442910011d98e8fb00d6c6a02dd%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=1&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F181998172929
2,"United States Court of Appeals, Federal Circuit.","September 24, 1999",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I8f66353094b211d993e6d35cc61aab4a/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI8f66353094b211d993e6d35cc61aab4a%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=2&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F131999221192
3,"United States Court of Appeals, Federal Circuit.","January 19, 1999",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Idd65d239948111d9bdd1cfdd544ca3a4/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIdd65d239948111d9bdd1cfdd544ca3a4%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=3&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F111999034601
4,"United States Court of Appeals, Federal Circuit.","November 8, 1983",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia2acadbc941511d9a707f4371c9c34f0/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa2acadbc941511d9a707f4371c9c34f0%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=4&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F61983150750
5,"United States Court of Appeals, Federal Circuit.","April 6, 2004",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/I8c3692498a0011d9ac45f46c5ea084a3/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DI8c3692498a0011d9ac45f46c5ea084a3%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=5&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F92004293825
6,"United States Court of Appeals, Federal Circuit.","November 5, 2001",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia9d7adbc79c611d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa9d7adbc79c611d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=6&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F62001936000
7,"United States Court of Appeals, Federal Circuit.","November 5, 2001",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia9d7adbc79c611d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa9d7adbc79c611d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=7&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F72001936000
8,"United States Court of Appeals, Federal Circuit.","November 5, 2001",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ia9d7adbc79c611d99c4dbb2f0352441d/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIa9d7adbc79c611d99c4dbb2f0352441d%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=8&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F102001936000
9,"United States Court of Appeals, Federal Circuit.","February 8, 2018",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ib73698c00d3011e8818da80a62699cb5/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIb73698c00d3011e8818da80a62699cb5%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=9&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F32043776259
10,"United States Court of Appeals, Federal Circuit.","February 8, 2018",http://lps3.1.next.westlaw.com.libproxy.snu.ac.kr/Document/Ib73698c00d3011e8818da80a62699cb5/View/FullText.html?navigationPath=Search%2Fv1%2Fresults%2Fnavigation%2Fi0ad74016000001633730333718230837%3FNav%3DCUSTOMDIGEST%26fragmentIdentifier%3DIb73698c00d3011e8818da80a62699cb5%26startIndex%3D1%26contextData%3D%2528sc.CustomDigest%2529%26transitionType%3DCustomDigestItem&listSource=Search&listPageSource=d2ed17b73d83a821ecaa2751af50e11d&list=CUSTOMDIGEST&rank=10&sessionScopeId=968eef21bde5c9fec856fdad901d6f8db69bb1b15a57fa92a30c19daadd24fbf&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.CustomDigest%29#co_anchor_F42043776259
